Data Number,Hour,Minute,Seconds,Data Value
219,2,1,27,10.32
220,2,1,27,10.32
221,2,1,27,10.02
222,2,1,27,10.34
223,2,1,27,10.89
224,2,1,27,10.38
225,2,1,27,10.94
226,2,1,27,10.43
227,2,1,27,10.12
228,2,1,27,10.02
229,2,1,27,10.14
230,2,1,27,10.02
231,2,1,27,10.43
232,2,1,27,10.43
233,2,1,27,10.43
234,2,1,27,10.84
235,2,1,27,9.55
236,2,1,27,9.67
237,2,1,27,10.84
238,2,1,27,10.43
239,2,1,27,10.02
240,2,1,27,10.02
241,2,1,27,10.12
242,2,1,27,10.02
243,2,1,27,10.12
244,2,1,27,10.02
245,2,1,27,10.53
246,2,1,27,10.43
247,2,1,27,10.53
248,2,1,27,9.55
249,2,1,27,9.96
250,2,1,27,10.07
251,2,1,27,10.38
252,2,1,28,10.91
253,2,1,28,10.38
254,2,1,28,9.96
255,2,1,28,10.08
256,2,1,28,9.98
257,2,1,28,9.66
258,2,1,28,9.66
259,2,1,28,9.55
260,2,1,28,9.57
261,2,1,28,9.66
262,2,1,28,9.14
263,2,1,28,10.43
264,2,1,28,10.99
265,2,1,28,10.12
266,2,1,28,10.79
267,2,1,28,10.53
268,2,1,28,11.34
269,2,1,28,10.38
270,2,1,28,10.94
271,2,1,28,10.98
272,2,1,28,12.16
273,2,1,28,12.37
274,2,1,28,13.14
275,2,1,28,14.47
276,2,1,28,15.37
277,2,1,28,15.85
278,2,1,28,17.17
279,2,1,28,18.08
280,2,1,28,18.86
281,2,1,28,20.17
282,2,1,28,21.92
283,2,1,28,25.54
284,2,1,28,25.66
285,2,1,28,30.96
286,2,1,28,35.14
287,2,1,28,43.49
288,2,1,28,30.97
289,2,1,28,33.58
290,2,1,28,45.77
291,2,1,28,31.08
292,2,1,28,30.41
293,2,1,28,30.77
294,2,1,28,33.31
295,2,1,28,39.79
296,2,1,28,35.93
297,2,1,28,34.93
298,2,1,28,34.33
299,2,1,28,35.36
300,2,1,28,35.86
301,2,1,28,36.27
302,2,1,28,36.27
303,2,1,28,36.99
304,2,1,28,36.82
305,2,1,28,37.10
306,2,1,28,38.09
307,2,1,28,38.67
308,2,1,28,37.92
309,2,1,28,37.97
310,2,1,29,38.72
311,2,1,29,38.28
312,2,1,29,38.66
313,2,1,29,39.99
314,2,1,29,39.96
315,2,1,29,38.67
316,2,1,29,39.89
317,2,1,29,39.81
318,2,1,29,39.31
319,2,1,29,39.14
320,2,1,29,39.12
321,2,1,29,40.06
322,2,1,29,40.05
323,2,1,29,39.60
324,2,1,29,40.42
325,2,1,29,40.25
326,2,1,29,38.06
327,2,1,29,37.54
