Data Number,Hour,Minute,Seconds,Data Value
111,6,43,2,78.26
112,6,43,2,78.36
113,6,43,2,78.38
114,6,43,2,78.27
115,6,43,2,53.59
116,6,43,2,53.66
117,6,43,2,54.16
118,6,43,2,55.86
119,6,43,2,78.36
120,6,43,2,39.46
121,6,43,2,53.77
122,6,43,2,52.24
123,6,43,2,41.83
124,6,43,2,41.47
125,6,43,2,54.78
126,6,43,2,54.57
127,6,43,2,54.47
128,6,43,2,70.11
129,6,43,2,69.71
130,6,43,2,69.66
131,6,43,2,68.82
132,6,43,2,69.27
133,6,43,2,68.82
134,6,43,2,68.41
135,6,43,2,69.70
136,6,43,2,68.84
137,6,43,2,68.43
138,6,43,2,68.00
139,6,43,2,68.84
140,6,43,2,68.87
141,6,43,2,69.29
142,6,43,2,68.86
143,6,43,2,68.84
144,6,43,2,67.61
145,6,43,2,68.87
146,6,43,2,69.30
147,6,43,2,69.70
148,6,43,3,68.86
149,6,43,3,68.99
150,6,43,3,68.87
151,6,43,3,57.38
152,6,43,3,57.28
153,6,43,3,56.87
154,6,43,3,56.97
155,6,43,3,56.97
156,6,43,3,57.38
157,6,43,3,56.53
158,6,43,3,56.92
159,6,43,3,57.21
160,6,43,3,69.34
161,6,43,3,68.51
162,6,43,3,57.57
163,6,43,3,57.06
164,6,43,3,55.63
165,6,43,3,57.26
166,6,43,3,56.06
167,6,43,3,56.85
168,6,43,3,58.52
169,6,43,3,56.37
170,6,43,3,55.91
171,6,43,3,56.32
172,6,43,3,56.32
173,6,43,3,55.79
174,6,43,3,56.27
175,6,43,3,56.32
176,6,43,3,56.46
177,6,43,3,56.49
178,6,43,3,55.65
179,6,43,3,56.92
180,6,43,3,56.92
181,6,43,3,70.57
182,6,43,3,70.56
183,6,43,3,69.73
184,6,43,3,57.28
185,6,43,3,56.39
186,6,43,3,56.80
187,6,43,3,56.35
188,6,43,3,56.77
189,6,43,3,56.23
190,6,43,4,54.95
191,6,43,4,56.23
192,6,43,4,56.34
193,6,43,4,55.93
194,6,43,4,56.35
195,6,43,4,55.94
196,6,43,4,56.80
197,6,43,4,56.82
198,6,43,4,56.84
199,6,43,4,55.57
200,6,43,4,58.46
201,6,43,4,55.99
202,6,43,4,69.70
203,6,43,4,57.18
204,6,43,4,69.68
205,6,43,4,56.30
206,6,43,4,56.80
207,6,43,4,56.78
208,6,43,4,56.35
209,6,43,4,57.20
210,6,43,4,56.32
211,6,43,4,55.89
212,6,43,4,55.46
213,6,43,4,55.87
214,6,43,4,69.29
215,6,43,4,57.59
216,6,43,4,55.87
217,6,43,4,55.38
218,6,43,4,56.23
219,6,43,4,57.21
220,6,43,4,56.80
221,6,43,4,56.80
222,6,43,4,58.94
223,6,43,4,56.80
224,6,43,4,56.82
225,6,43,4,56.29
226,6,43,4,56.30
227,6,43,4,56.41
228,6,43,4,58.94
229,6,43,4,55.94
230,6,43,4,55.93
231,6,43,4,56.77
232,6,43,4,56.75
233,6,43,4,57.06
234,6,43,4,55.34
235,6,43,4,57.02
236,6,43,4,55.84
237,6,43,4,55.39
238,6,43,4,55.81
239,6,43,4,56.61
240,6,43,4,56.17
241,6,43,4,55.72
242,6,43,4,56.54
243,6,43,4,55.67
244,6,43,4,56.08
245,6,43,4,55.22
246,6,43,4,56.47
247,6,43,4,55.50
248,6,43,4,55.91
249,6,43,4,55.91
250,6,43,4,55.15
251,6,43,4,55.14
252,6,43,5,55.14
253,6,43,5,56.41
254,6,43,5,56.82
255,6,43,5,56.39
256,6,43,5,56.37
257,6,43,5,55.10
258,6,43,5,55.51
259,6,43,5,55.51
260,6,43,5,55.48
261,6,43,5,56.77
262,6,43,5,55.36
263,6,43,5,54.49
264,6,43,5,54.47
265,6,43,5,54.90
266,6,43,5,54.45
267,6,43,5,54.13
268,6,43,5,54.11
269,6,43,5,54.11
270,6,43,5,54.52
271,6,43,5,54.93
272,6,43,5,54.50
273,6,43,5,54.91
274,6,43,5,54.49
275,6,43,5,55.33
276,6,43,5,54.85
277,6,43,5,54.74
278,6,43,5,55.15
279,6,43,5,54.30
280,6,43,5,55.12
281,6,43,5,55.51
282,6,43,5,56.34
283,6,43,5,69.73
284,6,43,5,56.29
285,6,43,5,69.32
286,6,43,5,57.11
287,6,43,5,70.16
288,6,43,5,69.73
289,6,43,5,55.84
290,6,43,5,56.15
291,6,43,5,54.85
292,6,43,5,55.65
293,6,43,5,54.90
294,6,43,5,55.29
295,6,43,6,54.86
296,6,43,6,54.85
297,6,43,6,54.81
298,6,43,6,56.08
299,6,43,6,56.49
300,6,43,6,70.16
301,6,43,6,71.43
302,6,43,6,54.76
303,6,43,6,70.57
304,6,43,6,55.48
305,6,43,6,69.41
306,6,43,6,69.71
307,6,43,6,55.12
308,6,43,6,68.46
309,6,43,6,69.73
310,6,43,6,69.32
311,6,43,6,69.73
312,6,43,6,70.16
313,6,43,6,54.73
314,6,43,6,54.73
315,6,43,6,53.90
316,6,43,6,54.25
317,6,43,6,54.28
318,6,43,6,54.73
319,6,43,6,53.13
320,6,43,6,53.58
321,6,43,6,54.86
322,6,43,6,54.43
323,6,43,6,54.04
324,6,43,6,54.06
325,6,43,6,54.49
326,6,43,6,71.02
327,6,43,6,70.59
328,6,43,6,71.41
329,6,43,6,58.84
330,6,43,6,55.84
331,6,43,6,37.10
332,6,43,6,53.70
333,6,43,6,57.56
334,6,43,6,53.65
335,6,43,6,51.47
336,6,43,6,43.39
337,6,43,6,53.32
338,6,43,6,68.82
339,6,43,6,30.18
340,6,43,6,50.52
341,6,43,6,50.64
342,6,43,6,50.85
343,6,43,6,20.67
344,6,43,6,19.09
345,6,43,6,18.88
346,6,43,6,45.76
347,6,43,6,20.85
348,6,43,6,44.64
349,6,43,6,44.33
350,6,43,6,46.32
351,6,43,6,44.35
352,6,43,6,43.49
353,6,43,6,44.02
354,6,43,6,43.15
355,6,43,6,42.91
356,6,43,6,82.34
357,6,43,6,43.12
358,6,43,7,43.87
359,6,43,7,23.99
360,6,43,7,23.17
361,6,43,7,25.57
362,6,43,7,12.38
363,6,43,7,11.97
364,6,43,7,12.02
365,6,43,7,12.13
366,6,43,7,12.43
367,6,43,7,142.17
368,6,43,7,45.14
369,6,43,7,12.73
370,6,43,7,13.24
371,6,43,7,12.13
372,6,43,7,12.02
373,6,43,7,11.71
374,6,43,7,11.15
375,6,43,7,10.74
376,6,43,7,11.42
377,6,43,7,2389.36
378,6,43,7,2387.88
379,6,43,7,2366.37
380,6,43,7,191.12
381,6,43,7,191.10
382,6,43,7,190.66
383,6,43,7,190.64
384,6,43,7,191.94
385,6,43,7,190.62
386,6,43,7,191.09
387,6,43,7,190.66
388,6,43,7,190.66
389,6,43,7,191.12
390,6,43,7,190.62
391,6,43,7,190.71
392,6,43,7,190.59
393,6,43,7,191.51
394,6,43,7,191.50
395,6,43,7,191.10
396,6,43,7,190.66
397,6,43,7,190.73
398,6,43,7,190.74
399,6,43,7,191.27
400,6,43,7,190.83
401,6,43,7,191.72
402,6,43,7,191.34
403,6,43,7,192.30
404,6,43,7,191.10
405,6,43,7,191.58
406,6,43,7,190.79
407,6,43,7,192.41
408,6,43,7,191.26
409,6,43,7,191.21
410,6,43,7,190.81
411,6,43,7,191.31
412,6,43,7,191.75
413,6,43,8,191.27
414,6,43,8,191.31
415,6,43,8,191.72
416,6,43,8,191.29
417,6,43,8,191.74
418,6,43,8,190.88
419,6,43,8,191.34
420,6,43,8,191.38
421,6,43,8,190.95
422,6,43,8,191.38
423,6,43,8,192.29
424,6,43,8,191.48
425,6,43,8,191.46
426,6,43,8,191.50
427,6,43,8,191.07
428,6,43,8,191.60
429,6,43,8,191.98
430,6,43,8,191.57
431,6,43,8,191.55
432,6,43,8,191.53
433,6,43,8,191.51
434,6,43,8,191.53
435,6,43,8,191.51
436,6,43,8,191.50
437,6,43,8,191.51
438,6,43,8,191.51
439,6,43,8,191.99
440,6,43,8,192.39
441,6,43,8,191.51
442,6,43,8,191.98
443,6,43,8,191.93
444,6,43,8,191.00
445,6,43,8,192.30
446,6,43,8,191.00
447,6,43,8,191.48
448,6,43,9,191.48
449,6,43,9,191.05
450,6,43,9,191.98
451,6,43,9,191.10
452,6,43,9,191.58
453,6,43,9,191.65
454,6,43,9,191.65
455,6,43,9,192.53
456,6,43,9,192.06
457,6,43,9,191.62
458,6,43,9,191.63
459,6,43,9,191.60
460,6,43,9,191.63
461,6,43,9,192.10
462,6,43,9,191.67
463,6,43,9,191.63
464,6,43,9,192.08
465,6,43,9,191.62
466,6,43,9,192.51
467,6,43,9,191.62
468,6,43,9,191.19
469,6,43,9,191.21
470,6,43,9,192.06
471,6,43,9,192.08
472,6,43,9,192.06
473,6,43,9,191.19
474,6,43,9,191.62
475,6,43,9,191.62
476,6,43,9,191.62
477,6,43,9,192.05
478,6,43,9,191.60
479,6,43,9,191.65
480,6,43,9,191.63
481,6,43,9,191.15
482,6,43,9,191.62
483,6,43,10,191.63
484,6,43,10,192.06
485,6,43,10,191.15
486,6,43,10,191.70
487,6,43,10,192.08
488,6,43,10,191.60
489,6,43,10,192.06
490,6,43,10,191.60
491,6,43,10,191.19
492,6,43,10,192.08
493,6,43,10,191.65
494,6,43,10,191.17
495,6,43,10,191.62
496,6,43,10,192.06
497,6,43,10,191.19
498,6,43,10,192.08
499,6,43,10,191.60
500,6,43,10,192.10
501,6,43,10,191.62
502,6,43,10,191.65
503,6,43,10,191.57
504,6,43,10,192.51
505,6,43,10,192.92
506,6,43,10,191.65
507,6,43,10,191.65
508,6,43,10,191.19
509,6,43,10,192.10
510,6,43,10,192.51
511,6,43,10,191.62
512,6,43,10,192.49
513,6,43,10,192.06
514,6,43,10,191.63
515,6,43,10,191.60
516,6,43,10,192.10
517,6,43,11,191.62
518,6,43,11,192.95
519,6,43,11,191.62
520,6,43,11,191.55
521,6,43,11,191.58
522,6,43,11,192.06
523,6,43,11,191.72
524,6,43,11,192.10
525,6,43,11,191.63
526,6,43,11,192.10
527,6,43,11,191.67
528,6,43,11,191.63
529,6,43,11,192.10
530,6,43,11,191.62
531,6,43,11,192.08
532,6,43,11,191.19
533,6,43,11,191.65
534,6,43,11,191.63
535,6,43,11,192.10
536,6,43,11,191.65
537,6,43,11,191.67
538,6,43,11,192.17
539,6,43,11,192.61
540,6,43,11,191.75
541,6,43,11,192.63
542,6,43,11,193.52
543,6,43,11,191.82
544,6,43,11,192.68
545,6,43,11,191.82
546,6,43,11,191.87
547,6,43,11,192.73
548,6,43,11,191.82
549,6,43,11,191.79
550,6,43,11,191.84
551,6,43,11,192.75
552,6,43,11,193.64
553,6,43,12,192.34
554,6,43,12,192.37
555,6,43,12,192.37
556,6,43,12,192.35
557,6,43,12,193.69
558,6,43,12,192.34
559,6,43,12,193.69
560,6,43,12,192.39
561,6,43,12,194.00
562,6,43,12,192.82
563,6,43,12,192.35
564,6,43,12,192.35
565,6,43,12,191.91
566,6,43,12,193.23
567,6,43,12,193.21
568,6,43,12,191.87
569,6,43,12,192.78
570,6,43,12,191.86
571,6,43,12,191.82
572,6,43,12,192.29
573,6,43,12,191.84
574,6,43,12,193.16
575,6,43,12,192.29
576,6,43,12,192.70
577,6,43,12,192.70
578,6,43,12,193.54
579,6,43,12,191.77
580,6,43,12,191.72
581,6,43,12,191.70
582,6,43,12,192.17
583,6,43,12,192.53
584,6,43,12,191.60
585,6,43,12,192.08
586,6,43,12,191.62
587,6,43,12,192.51
588,6,43,13,191.62
589,6,43,13,192.89
590,6,43,13,192.06
591,6,43,13,192.06
592,6,43,13,192.06
593,6,43,13,192.82
594,6,43,13,192.01
595,6,43,13,192.05
596,6,43,13,91.44
597,6,43,13,191.60
598,6,43,13,192.03
599,6,43,13,192.05
600,6,43,13,192.01
601,6,43,13,191.55
602,6,43,13,192.03
603,6,43,13,191.50
604,6,43,13,191.99
605,6,43,13,191.57
606,6,43,13,191.57
607,6,43,13,191.57
608,6,43,13,191.51
609,6,43,13,191.58
610,6,43,13,191.51
611,6,43,13,192.03
612,6,43,13,192.01
613,6,43,13,191.57
614,6,43,13,192.05
615,6,43,13,191.55
616,6,43,13,191.60
617,6,43,13,192.49
618,6,43,13,192.89
619,6,43,13,191.58
620,6,43,13,191.65
621,6,43,13,192.53
622,6,43,13,191.62
623,6,43,13,192.54
624,6,43,14,191.60
625,6,43,14,192.56
626,6,43,14,191.70
627,6,43,14,191.72
628,6,43,14,191.67
629,6,43,14,191.72
630,6,43,14,193.06
631,6,43,14,192.18
632,6,43,14,192.17
633,6,43,14,192.66
634,6,43,14,192.63
635,6,43,14,191.79
636,6,43,14,192.20
637,6,43,14,192.65
638,6,43,14,193.11
639,6,43,14,191.75
640,6,43,14,193.09
641,6,43,14,192.23
642,6,43,14,192.20
643,6,43,14,192.20
644,6,43,14,191.79
645,6,43,14,191.74
646,6,43,14,191.79
647,6,43,14,192.23
648,6,43,14,191.81
649,6,43,14,191.77
650,6,43,14,192.22
651,6,43,14,191.74
652,6,43,14,192.22
653,6,43,14,192.23
654,6,43,14,191.81
655,6,43,14,192.22
656,6,43,14,191.81
657,6,43,14,191.82
658,6,43,15,192.22
659,6,43,15,192.25
660,6,43,15,192.71
661,6,43,15,191.79
662,6,43,15,192.22
663,6,43,15,192.22
664,6,43,15,192.70
665,6,43,15,191.74
666,6,43,15,193.54
667,6,43,15,191.72
668,6,43,15,191.77
669,6,43,15,192.23
670,6,43,15,192.23
671,6,43,15,192.27
672,6,43,15,192.23
673,6,43,15,193.13
674,6,43,15,192.68
675,6,43,15,192.25
676,6,43,15,191.81
677,6,43,15,191.82
678,6,43,15,192.23
679,6,43,15,192.27
680,6,43,15,191.74
681,6,43,15,192.71
682,6,43,15,192.27
683,6,43,15,192.27
684,6,43,15,192.27
685,6,43,15,193.13
686,6,43,15,191.82
687,6,43,15,192.25
688,6,43,15,191.81
689,6,43,15,191.79
690,6,43,15,192.70
691,6,43,15,191.81
692,6,43,15,191.79
693,6,43,16,191.81
694,6,43,16,191.79
695,6,43,16,192.23
696,6,43,16,191.77
697,6,43,16,191.79
698,6,43,16,192.23
699,6,43,16,192.27
700,6,43,16,192.29
701,6,43,16,191.81
702,6,43,16,193.13
703,6,43,16,191.79
704,6,43,16,193.01
705,6,43,16,191.81
706,6,43,16,191.77
707,6,43,16,193.42
708,6,43,16,191.82
709,6,43,16,192.18
710,6,43,16,192.17
711,6,43,16,193.45
712,6,43,16,191.77
713,6,43,16,191.84
714,6,43,16,192.25
715,6,43,16,191.94
716,6,43,16,193.01
717,6,43,16,192.27
718,6,43,16,191.86
719,6,43,16,191.81
720,6,43,16,191.79
721,6,43,16,191.86
722,6,43,16,192.27
723,6,43,16,193.07
724,6,43,16,191.84
725,6,43,16,192.70
726,6,43,16,192.23
727,6,43,16,192.25
728,6,43,17,191.75
729,6,43,17,191.81
730,6,43,17,192.25
731,6,43,17,191.84
732,6,43,17,192.23
733,6,43,17,191.82
734,6,43,17,191.82
735,6,43,17,192.27
736,6,43,17,192.27
737,6,43,17,192.25
738,6,43,17,192.25
739,6,43,17,191.75
740,6,43,17,192.68
741,6,43,17,191.79
742,6,43,17,191.79
743,6,43,17,191.79
744,6,43,17,191.82
745,6,43,17,191.86
746,6,43,17,192.29
747,6,43,17,191.82
748,6,43,17,191.74
749,6,43,17,192.29
750,6,43,17,191.82
751,6,43,17,192.27
752,6,43,17,191.79
753,6,43,17,192.27
754,6,43,17,191.79
755,6,43,17,192.25
756,6,43,17,192.25
757,6,43,17,191.77
758,6,43,17,192.25
759,6,43,17,192.71
760,6,43,17,193.14
761,6,43,17,192.73
762,6,43,17,193.14
763,6,43,18,192.27
764,6,43,18,192.29
765,6,43,18,191.82
766,6,43,18,191.81
767,6,43,18,192.22
768,6,43,18,192.27
769,6,43,18,192.71
770,6,43,18,191.82
771,6,43,18,191.84
772,6,43,18,191.86
773,6,43,18,193.61
774,6,43,18,192.75
775,6,43,18,191.82
776,6,43,18,191.84
777,6,43,18,191.87
778,6,43,18,191.82
779,6,43,18,191.84
780,6,43,18,191.87
781,6,43,18,192.27
782,6,43,18,191.79
783,6,43,18,193.16
784,6,43,18,192.23
785,6,43,18,192.73
786,6,43,18,193.18
787,6,43,18,192.27
788,6,43,18,191.86
789,6,43,18,192.29
790,6,43,18,192.73
791,6,43,18,192.73
792,6,43,18,192.27
793,6,43,18,192.63
794,6,43,18,191.94
795,6,43,18,191.84
796,6,43,18,191.84
797,6,43,19,191.84
798,6,43,19,191.81
799,6,43,19,191.82
800,6,43,19,191.86
801,6,43,19,192.30
802,6,43,19,192.77
803,6,43,19,192.30
804,6,43,19,193.62
805,6,43,19,192.32
806,6,43,19,192.29
807,6,43,19,192.22
808,6,43,19,191.87
809,6,43,19,192.32
810,6,43,19,191.84
811,6,43,19,193.50
812,6,43,19,192.73
813,6,43,19,193.16
814,6,43,19,191.86
815,6,43,19,192.32
816,6,43,19,192.30
817,6,43,19,192.77
818,6,43,19,191.86
819,6,43,19,191.84
820,6,43,19,192.30
821,6,43,19,192.30
822,6,43,19,193.16
823,6,43,19,191.86
824,6,43,19,191.86
825,6,43,19,192.29
826,6,43,19,192.29
827,6,43,19,192.77
828,6,43,19,192.73
829,6,43,19,191.87
830,6,43,19,191.87
831,6,43,19,191.82
832,6,43,20,192.20
833,6,43,20,192.27
834,6,43,20,192.20
835,6,43,20,191.86
836,6,43,20,193.06
837,6,43,20,191.86
838,6,43,20,193.04
839,6,43,20,192.27
840,6,43,20,191.84
841,6,43,20,191.86
842,6,43,20,191.82
843,6,43,20,192.32
844,6,43,20,192.75
845,6,43,20,192.25
846,6,43,20,191.84
847,6,43,20,192.29
848,6,43,20,192.27
849,6,43,20,191.81
850,6,43,20,192.27
851,6,43,20,192.30
852,6,43,20,191.84
853,6,43,20,191.86
854,6,43,20,192.25
855,6,43,20,192.75
856,6,43,20,193.47
857,6,43,20,191.82
858,6,43,20,192.29
859,6,43,20,192.29
860,6,43,20,193.16
861,6,43,20,192.27
862,6,43,20,191.84
863,6,43,20,192.29
864,6,43,20,192.30
865,6,43,20,193.59
866,6,43,20,192.73
867,6,43,21,192.73
868,6,43,21,192.27
869,6,43,21,191.82
870,6,43,21,193.18
871,6,43,21,192.27
872,6,43,21,192.30
873,6,43,21,193.16
874,6,43,21,192.30
875,6,43,21,191.84
876,6,43,21,192.29
877,6,43,21,191.84
878,6,43,21,191.77
879,6,43,21,191.84
880,6,43,21,191.81
881,6,43,21,191.84
882,6,43,21,191.82
883,6,43,21,192.73
884,6,43,21,193.14
885,6,43,21,191.81
886,6,43,21,192.75
887,6,43,21,192.23
888,6,43,21,192.73
889,6,43,21,192.29
890,6,43,21,192.23
891,6,43,21,192.73
892,6,43,21,192.71
893,6,43,21,191.81
894,6,43,21,192.73
895,6,43,21,191.82
896,6,43,21,191.84
897,6,43,21,192.29
898,6,43,21,193.14
899,6,43,21,191.89
900,6,43,21,192.73
901,6,43,21,192.32
902,6,43,21,192.77
903,6,43,22,191.84
904,6,43,22,192.32
905,6,43,22,191.84
906,6,43,22,192.30
907,6,43,22,191.86
908,6,43,22,192.27
909,6,43,22,192.29
910,6,43,22,192.75
911,6,43,22,193.18
912,6,43,22,191.86
913,6,43,22,191.89
914,6,43,22,191.89
915,6,43,22,192.32
916,6,43,22,192.34
917,6,43,22,192.32
918,6,43,22,191.82
919,6,43,22,192.30
920,6,43,22,191.87
921,6,43,22,191.84
922,6,43,22,191.91
923,6,43,22,191.87
924,6,43,22,192.32
925,6,43,22,191.86
926,6,43,22,192.30
927,6,43,22,193.06
928,6,43,22,191.82
929,6,43,22,192.34
930,6,43,22,191.87
931,6,43,22,191.87
932,6,43,22,191.94
933,6,43,22,193.54
934,6,43,22,192.34
935,6,43,22,192.30
936,6,43,22,192.27
937,6,43,23,191.93
938,6,43,23,192.63
939,6,43,23,192.32
940,6,43,23,191.89
941,6,43,23,191.82
942,6,43,23,191.87
943,6,43,23,191.84
944,6,43,23,193.19
945,6,43,23,192.29
946,6,43,23,192.22
947,6,43,23,193.52
948,6,43,23,191.84
949,6,43,23,192.32
950,6,43,23,192.32
951,6,43,23,191.87
952,6,43,23,192.77
953,6,43,23,191.86
954,6,43,23,191.86
955,6,43,23,192.29
956,6,43,23,191.98
957,6,43,23,191.91
958,6,43,23,192.30
959,6,43,23,193.11
960,6,43,23,191.82
961,6,43,23,191.96
962,6,43,23,191.89
963,6,43,23,193.54
964,6,43,23,192.30
965,6,43,23,193.19
966,6,43,23,191.87
967,6,43,23,192.29
968,6,43,23,191.82
969,6,43,23,193.21
970,6,43,23,191.89
971,6,43,23,192.78
972,6,43,24,193.64
973,6,43,24,193.66
974,6,43,24,191.87
975,6,43,24,192.35
976,6,43,24,192.34
977,6,43,24,191.93
978,6,43,24,192.34
979,6,43,24,191.89
980,6,43,24,192.32
981,6,43,24,193.66
982,6,43,24,191.84
983,6,43,24,192.34
984,6,43,24,192.30
985,6,43,24,191.87
986,6,43,24,192.30
987,6,43,24,191.87
988,6,43,24,192.77
989,6,43,24,192.34
990,6,43,24,193.19
991,6,43,24,191.87
992,6,43,24,191.87
993,6,43,24,192.35
994,6,43,24,192.30
995,6,43,24,192.34
996,6,43,24,192.32
997,6,43,24,191.89
998,6,43,24,192.32
999,6,43,24,191.87
1000,6,43,24,192.32
1001,6,43,24,193.21
1002,6,43,24,192.80
1003,6,43,24,192.30
1004,6,43,24,192.32
1005,6,43,24,192.34
1006,6,43,24,192.35
1007,6,43,25,191.91
1008,6,43,25,192.35
1009,6,43,25,192.32
1010,6,43,25,193.62
1011,6,43,25,191.87
1012,6,43,25,191.89
1013,6,43,25,191.87
1014,6,43,25,191.87
1015,6,43,25,192.35
1016,6,43,25,191.87
1017,6,43,25,191.91
1018,6,43,25,192.34
1019,6,43,25,191.89
1020,6,43,25,192.78
1021,6,43,25,191.87
1022,6,43,25,192.80
1023,6,43,25,191.87
1024,6,43,25,192.32
1025,6,43,25,192.77
1026,6,43,25,191.86
1027,6,43,25,193.19
1028,6,43,25,192.29
1029,6,43,25,191.87
1030,6,43,25,191.86
1031,6,43,25,192.77
1032,6,43,25,192.35
1033,6,43,25,192.35
1034,6,43,25,191.87
1035,6,43,25,192.34
1036,6,43,25,192.34
1037,6,43,25,192.78
1038,6,43,25,192.78
1039,6,43,25,192.78
1040,6,43,26,192.34
1041,6,43,26,192.35
1042,6,43,26,191.91
1043,6,43,26,192.30
1044,6,43,26,191.86
1045,6,43,26,191.86
1046,6,43,26,193.19
1047,6,43,26,192.29
1048,6,43,26,192.34
1049,6,43,26,192.32
1050,6,43,26,193.19
1051,6,43,26,192.34
1052,6,43,26,193.21
1053,6,43,26,193.19
1054,6,43,26,193.18
1055,6,43,26,192.75
1056,6,43,26,191.91
1057,6,43,26,191.91
1058,6,43,26,193.19
1059,6,43,26,192.32
1060,6,43,26,192.35
1061,6,43,26,191.84
1062,6,43,26,191.89
1063,6,43,26,192.30
1064,6,43,26,191.86
1065,6,43,26,192.30
1066,6,43,26,192.32
1067,6,43,26,191.89
1068,6,43,26,191.87
1069,6,43,26,192.30
1070,6,43,26,194.07
1071,6,43,26,192.35
1072,6,43,26,192.34
1073,6,43,26,192.35
1074,6,43,26,192.32
1075,6,43,27,192.30
1076,6,43,27,192.78
1077,6,43,27,191.86
1078,6,43,27,191.87
1079,6,43,27,192.32
1080,6,43,27,191.89
1081,6,43,27,191.86
1082,6,43,27,191.87
1083,6,43,27,192.30
1084,6,43,27,192.32
1085,6,43,27,191.89
1086,6,43,27,191.86
1087,6,43,27,191.86
1088,6,43,27,193.62
1089,6,43,27,192.32
1090,6,43,27,192.30
1091,6,43,27,193.19
1092,6,43,27,192.25
1093,6,43,27,192.29
1094,6,43,27,192.27
1095,6,43,27,192.70
1096,6,43,27,191.84
1097,6,43,27,191.81
1098,6,43,27,192.27
1099,6,43,27,193.18
1100,6,43,27,193.16
1101,6,43,27,192.73
1102,6,43,27,191.87
1103,6,43,27,192.23
1104,6,43,27,192.29
1105,6,43,27,192.75
1106,6,43,27,191.84
1107,6,43,27,192.73
1108,6,43,27,192.23
1109,6,43,27,192.23
1110,6,43,27,193.59
1111,6,43,27,192.22
1112,6,43,28,192.27
1113,6,43,28,192.23
1114,6,43,28,192.29
1115,6,43,28,192.71
1116,6,43,28,193.09
1117,6,43,28,192.29
1118,6,43,28,193.59
1119,6,43,28,192.27
1120,6,43,28,191.86
1121,6,43,28,192.23
1122,6,43,28,192.29
1123,6,43,28,192.27
1124,6,43,28,191.82
1125,6,43,28,191.86
1126,6,43,28,192.27
1127,6,43,28,191.79
1128,6,43,28,191.77
1129,6,43,28,192.22
1130,6,43,28,193.57
1131,6,43,28,192.25
1132,6,43,28,192.25
1133,6,43,28,192.27
1134,6,43,28,192.25
1135,6,43,28,192.66
1136,6,43,28,191.72
1137,6,43,28,192.20
1138,6,43,28,191.77
1139,6,43,28,193.52
1140,6,43,28,192.23
1141,6,43,28,192.29
1142,6,43,28,191.81
1143,6,43,28,192.70
1144,6,43,28,191.77
1145,6,43,29,191.79
1146,6,43,29,192.22
1147,6,43,29,192.70
1148,6,43,29,192.22
1149,6,43,29,191.75
