Data Number,Hour,Minute,Seconds,Data Value
203,6,45,26,19.50
204,6,45,26,19.48
205,6,45,26,19.50
206,6,45,26,20.34
207,6,45,26,19.07
208,6,45,26,19.48
209,6,45,26,19.48
210,6,45,26,19.50
211,6,45,26,19.48
212,6,45,26,19.48
213,6,45,26,19.48
214,6,45,26,19.48
215,6,45,26,19.48
216,6,45,26,19.48
217,6,45,26,19.48
218,6,45,26,19.48
219,6,45,26,19.38
220,6,45,26,19.38
221,6,45,26,19.81
222,6,45,26,19.38
223,6,45,26,20.24
224,6,45,26,19.38
225,6,45,26,20.25
226,6,45,26,18.97
227,6,45,26,19.38
228,6,45,26,19.38
229,6,45,26,20.25
230,6,45,26,19.38
231,6,45,26,20.25
232,6,45,26,19.38
233,6,45,26,20.25
234,6,45,26,18.97
235,6,45,26,19.38
236,6,45,26,19.40
237,6,45,26,19.50
238,6,45,26,19.48
239,6,45,26,19.48
240,6,45,26,19.48
241,6,45,26,19.50
242,6,45,26,19.50
243,6,45,26,19.50
244,6,45,26,19.48
245,6,45,26,19.48
246,6,45,26,19.48
247,6,45,26,19.48
248,6,45,26,19.48
249,6,45,26,19.48
250,6,45,26,19.48
251,6,45,26,19.50
252,6,45,26,19.50
253,6,45,26,20.36
254,6,45,26,19.48
255,6,45,26,19.48
256,6,45,27,19.48
257,6,45,27,19.48
258,6,45,27,19.48
259,6,45,27,19.50
260,6,45,27,19.48
261,6,45,27,19.48
262,6,45,27,19.48
263,6,45,27,20.36
264,6,45,27,19.48
265,6,45,27,19.48
266,6,45,27,20.34
267,6,45,27,19.48
268,6,45,27,19.48
269,6,45,27,19.89
270,6,45,27,19.89
271,6,45,27,19.89
272,6,45,27,19.48
273,6,45,27,19.89
274,6,45,27,19.89
275,6,45,27,19.89
276,6,45,27,19.89
277,6,45,27,19.89
278,6,45,27,19.89
279,6,45,27,19.48
280,6,45,27,19.48
281,6,45,27,19.89
282,6,45,27,19.48
283,6,45,27,19.89
284,6,45,27,19.89
285,6,45,27,19.48
286,6,45,27,19.89
287,6,45,27,19.91
288,6,45,27,19.91
289,6,45,27,19.91
290,6,45,27,19.91
291,6,45,27,19.91
292,6,45,27,19.91
293,6,45,27,20.32
294,6,45,27,19.89
295,6,45,27,19.89
296,6,45,27,19.89
297,6,45,27,19.89
298,6,45,27,19.89
299,6,45,27,19.89
300,6,45,27,19.89
