Data Number,Hour,Minute,Seconds,Data Value
362,6,44,50,20.34
363,6,44,50,19.07
364,6,44,50,20.36
365,6,44,50,19.48
366,6,44,50,20.36
367,6,44,50,19.07
368,6,44,50,20.36
369,6,44,50,19.48
370,6,44,50,20.34
371,6,44,50,20.36
372,6,44,50,19.07
373,6,44,50,19.50
374,6,44,50,20.34
375,6,44,50,20.36
376,6,44,50,19.48
377,6,44,50,20.77
378,6,44,50,20.25
379,6,44,51,20.25
380,6,44,51,18.97
381,6,44,51,19.48
382,6,44,51,19.07
383,6,44,51,19.48
384,6,44,51,19.07
385,6,44,51,19.48
386,6,44,51,19.48
387,6,44,51,20.34
388,6,44,51,20.77
389,6,44,51,20.36
390,6,44,51,20.25
391,6,44,51,20.25
392,6,44,51,20.25
393,6,44,51,18.97
394,6,44,51,19.40
395,6,44,51,19.07
396,6,44,51,19.48
397,6,44,51,19.07
398,6,44,51,19.07
399,6,44,51,19.07
400,6,44,51,19.07
401,6,44,51,19.48
402,6,44,51,19.07
403,6,44,51,19.48
404,6,44,51,19.48
405,6,44,51,19.07
406,6,44,51,19.07
407,6,44,51,19.07
408,6,44,51,19.07
409,6,44,51,19.48
410,6,44,51,19.07
411,6,44,51,19.05
412,6,44,51,19.07
413,6,44,51,19.48
414,6,44,51,19.07
415,6,44,51,19.07
416,6,44,51,19.07
417,6,44,51,18.97
418,6,44,51,19.05
419,6,44,51,20.25
420,6,44,51,19.07
421,6,44,51,19.48
422,6,44,51,19.93
423,6,44,51,19.07
424,6,44,51,19.07
425,6,44,51,19.48
426,6,44,51,19.48
427,6,44,51,20.36
428,6,44,51,19.48
429,6,44,51,19.48
430,6,44,51,19.50
431,6,44,51,20.34
432,6,44,51,19.50
433,6,44,51,20.34
434,6,44,51,19.07
435,6,44,51,19.48
436,6,44,51,20.34
437,6,44,51,20.34
438,6,44,51,20.36
439,6,44,51,19.48
440,6,44,51,20.34
441,6,44,51,20.34
442,6,44,52,20.24
443,6,44,52,20.24
444,6,44,52,20.25
445,6,44,52,20.25
446,6,44,52,20.25
447,6,44,52,20.36
448,6,44,52,20.36
449,6,44,52,20.34
450,6,44,52,20.36
451,6,44,52,19.07
452,6,44,52,20.36
453,6,44,52,20.36
454,6,44,52,19.48
455,6,44,52,20.36
456,6,44,52,19.07
457,6,44,52,20.34
458,6,44,52,19.07
459,6,44,52,19.48
460,6,44,52,19.50
461,6,44,52,19.48
462,6,44,52,19.48
463,6,44,52,20.68
464,6,44,52,20.34
465,6,44,52,20.77
466,6,44,52,20.77
467,6,44,52,20.36
468,6,44,52,20.36
469,6,44,52,20.36
470,6,44,52,20.36
471,6,44,52,20.36
472,6,44,52,20.36
473,6,44,52,20.36
474,6,44,52,20.34
475,6,44,52,20.34
476,6,44,52,20.34
477,6,44,52,20.77
478,6,44,52,20.77
479,6,44,52,20.34
480,6,44,52,20.36
481,6,44,52,20.36
482,6,44,52,20.36
483,6,44,52,20.36
484,6,44,52,20.24
485,6,44,52,20.25
486,6,44,52,20.24
487,6,44,52,20.67
488,6,44,52,20.31
489,6,44,52,20.36
490,6,44,52,20.36
491,6,44,52,20.36
492,6,44,52,20.36
493,6,44,52,20.36
494,6,44,52,20.34
495,6,44,52,20.36
496,6,44,52,20.36
497,6,44,52,19.07
