Data Number,Hour,Minute,Seconds,Data Value
104,11,8,2,285.67
105,11,8,2,391.53
106,11,8,2,2081.31
107,11,8,2,391.21
108,11,8,2,375.52
109,11,8,2,2216.81
110,11,8,2,2217.49
111,11,8,3,2217.12
112,11,8,3,2215.49
113,11,8,3,2215.04
114,11,8,3,311.53
115,11,8,3,394.50
116,11,8,3,2217.63
117,11,8,3,392.49
118,11,8,3,222.25
119,11,8,3,2216.62
120,11,8,3,2218.70
121,11,8,4,2217.82
122,11,8,4,2217.17
123,11,8,4,2216.50
124,11,8,4,2212.21
125,11,8,4,2216.74
126,11,8,4,391.28
127,11,8,4,2203.83
128,11,8,4,276.51
129,11,8,5,392.10
130,11,8,5,2080.95
131,11,8,5,308.15
132,11,8,5,390.30
133,11,8,5,364.42
134,11,8,5,2217.56
135,11,8,5,393.23
136,11,8,5,391.23
137,11,8,5,1949.11
138,11,8,5,392.46
139,11,8,5,314.58
140,11,8,5,2119.57
141,11,8,5,2218.68
142,11,8,6,392.05
143,11,8,6,2085.10
144,11,8,6,391.93
145,11,8,6,2081.56
146,11,8,6,390.78
147,11,8,6,260.11
148,11,8,6,260.11
149,11,8,6,2086.18
150,11,8,6,390.33
151,11,8,6,2081.20
152,11,8,6,2217.08
153,11,8,6,392.37
154,11,8,7,297.98
155,11,8,7,375.81
156,11,8,7,2216.38
157,11,8,7,2213.69
158,11,8,7,2217.63
159,11,8,7,2215.18
160,11,8,7,391.55
161,11,8,7,259.26
162,11,8,7,258.84
163,11,8,7,257.95
164,11,8,7,329.69
165,11,8,7,390.81
166,11,8,7,390.37
167,11,8,7,390.33
168,11,8,7,306.57
169,11,8,7,0.00
170,11,8,8,391.26
171,11,8,8,390.25
172,11,8,8,390.69
173,11,8,8,212.47
174,11,8,8,389.85
175,11,8,8,392.99
176,11,8,8,274.52
177,11,8,8,390.32
178,11,8,8,2215.93
179,11,8,9,390.37
180,11,8,9,259.67
181,11,8,9,392.51
182,11,8,9,2216.38
183,11,8,9,392.37
184,11,8,9,242.71
185,11,8,9,2215.45
186,11,8,9,393.27
187,11,8,9,2082.83
188,11,8,9,2217.80
189,11,8,9,391.52
190,11,8,9,2084.27
191,11,8,10,392.49
192,11,8,10,328.94
193,11,8,10,329.25
194,11,8,10,391.21
195,11,8,10,1945.87
196,11,8,10,2216.07
197,11,8,10,2218.49
198,11,8,10,2218.99
199,11,8,10,391.12
200,11,8,10,2216.11
201,11,8,11,2215.76
202,11,8,11,2216.23
203,11,8,11,343.48
204,11,8,11,379.87
205,11,8,11,391.64
206,11,8,11,390.32
207,11,8,11,126.48
208,11,8,11,258.30
209,11,8,11,187.23
210,11,8,11,296.16
211,11,8,11,390.39
212,11,8,11,356.87
213,11,8,11,391.11
214,11,8,11,392.10
215,11,8,11,285.70
216,11,8,11,2217.70
217,11,8,11,2217.77
218,11,8,12,2218.92
219,11,8,12,2216.19
220,11,8,12,2216.69
221,11,8,12,2219.55
222,11,8,12,2219.23
223,11,8,12,321.89
224,11,8,12,2217.55
225,11,8,13,2219.60
226,11,8,13,2216.11
227,11,8,13,2218.34
228,11,8,13,2216.79
229,11,8,13,2217.55
230,11,8,13,391.52
231,11,8,13,390.25
232,11,8,13,1949.97
233,11,8,14,390.81
234,11,8,14,2205.70
235,11,8,14,2218.10
236,11,8,14,2217.55
237,11,8,14,2217.82
238,11,8,14,373.15
239,11,8,14,2212.71
240,11,8,14,2216.17
241,11,8,14,2216.96
242,11,8,15,344.23
243,11,8,15,324.72
244,11,8,15,277.18
245,11,8,15,391.60
246,11,8,15,2217.44
247,11,8,15,2217.82
248,11,8,15,2218.46
249,11,8,15,267.61
250,11,8,15,2216.72
251,11,8,15,392.51
252,11,8,15,391.23
253,11,8,15,320.72
254,11,8,16,2214.22
255,11,8,16,2218.52
256,11,8,16,2218.87
257,11,8,16,2216.28
258,11,8,16,2217.05
259,11,8,16,392.55
260,11,8,16,391.26
261,11,8,16,392.37
262,11,8,16,1947.98
263,11,8,17,259.15
264,11,8,17,275.07
265,11,8,17,375.52
266,11,8,17,390.66
267,11,8,17,2086.09
268,11,8,17,336.57
269,11,8,17,374.44
270,11,8,17,2217.46
271,11,8,17,391.60
272,11,8,17,281.64
273,11,8,17,260.54
274,11,8,17,2083.12
275,11,8,17,2218.44
276,11,8,17,324.62
277,11,8,17,2216.69
278,11,8,18,392.96
279,11,8,18,391.65
280,11,8,18,390.68
281,11,8,18,308.53
282,11,8,18,220.22
283,11,8,18,390.35
284,11,8,18,394.19
285,11,8,18,1949.54
286,11,8,18,363.44
287,11,8,18,2216.41
288,11,8,18,392.46
289,11,8,18,2084.55
290,11,8,18,337.27
291,11,8,18,393.32
292,11,8,18,2085.92
293,11,8,19,365.29
294,11,8,19,300.16
295,11,8,19,2215.06
296,11,8,19,2214.79
297,11,8,19,2218.75
298,11,8,19,2215.13
