Data Number,Hour,Minute,Seconds,Data Value
279,1,44,34,190.81
280,1,44,34,292.77
281,1,44,34,185.73
282,1,44,34,318.89
283,1,44,34,319.04
284,1,44,34,99.38
285,1,44,34,206.55
286,1,44,34,185.24
287,1,44,34,274.35
288,1,44,34,185.19
289,1,44,34,197.38
290,1,44,35,317.57
291,1,44,35,318.58
292,1,44,35,320.17
293,1,44,35,320.29
294,1,44,35,188.32
295,1,44,35,286.95
296,1,44,35,320.21
297,1,44,35,318.48
298,1,44,35,320.70
299,1,44,35,94.94
300,1,44,35,186.18
301,1,44,35,319.33
302,1,44,35,185.25
303,1,44,35,169.41
304,1,44,35,320.28
305,1,44,35,186.16
306,1,44,35,318.13
307,1,44,35,262.67
308,1,44,35,185.61
309,1,44,35,320.29
310,1,44,35,318.13
311,1,44,35,318.53
312,1,44,35,305.96
313,1,44,35,318.58
314,1,44,35,318.56
315,1,44,35,270.25
316,1,44,36,239.91
317,1,44,36,185.73
318,1,44,36,320.22
319,1,44,36,253.70
320,1,44,36,320.74
321,1,44,36,318.58
322,1,44,36,187.83
323,1,44,36,271.16
324,1,44,36,186.61
325,1,44,36,318.46
326,1,44,36,185.27
327,1,44,36,87.10
328,1,44,36,216.86
329,1,44,36,320.19
330,1,44,36,185.72
331,1,44,36,185.68
332,1,44,36,173.97
333,1,44,36,185.19
334,1,44,36,229.83
335,1,44,36,185.65
336,1,44,36,272.05
337,1,44,36,208.84
338,1,44,36,319.44
339,1,44,36,275.87
340,1,44,36,185.72
341,1,44,36,2222.28
342,1,44,37,2223.50
343,1,44,37,2222.35
344,1,44,37,2222.73
345,1,44,37,2222.31
346,1,44,37,2223.09
347,1,44,37,2222.73
348,1,44,38,2222.30
349,1,44,38,2222.90
350,1,44,38,2223.46
351,1,44,38,2224.35
352,1,44,38,2223.51
353,1,44,38,2224.20
354,1,44,38,2223.24
355,1,44,39,2222.66
356,1,44,39,2225.38
357,1,44,39,2223.10
358,1,44,39,2222.52
359,1,44,39,2223.17
360,1,44,39,2222.73
361,1,44,40,2222.78
362,1,44,40,2223.45
363,1,44,40,2223.31
364,1,44,40,2224.90
365,1,44,40,2222.42
366,1,44,40,2223.07
367,1,44,41,2223.19
368,1,44,41,188.36
369,1,44,41,232.09
370,1,44,41,319.32
371,1,44,41,320.69
372,1,44,41,176.73
373,1,44,41,308.01
374,1,44,41,2223.14
375,1,44,41,323.59
376,1,44,41,187.88
377,1,44,41,2090.40
378,1,44,41,2222.47
379,1,44,41,2222.71
380,1,44,42,2223.45
381,1,44,42,2222.67
382,1,44,42,2222.67
383,1,44,42,2221.75
384,1,44,42,2223.39
385,1,44,42,2221.94
386,1,44,43,319.38
387,1,44,43,2091.05
388,1,44,43,321.03
389,1,44,43,233.74
390,1,44,43,187.95
391,1,44,43,320.26
392,1,44,43,318.56
393,1,44,43,98.92
394,1,44,43,59.68
395,1,44,43,171.55
396,1,44,43,232.78
397,1,44,43,311.02
398,1,44,43,198.34
399,1,44,43,318.51
400,1,44,43,317.64
401,1,44,43,317.69
402,1,44,43,269.91
403,1,44,43,186.15
404,1,44,43,253.79
405,1,44,43,99.28
406,1,44,43,2197.65
407,1,44,44,237.00
408,1,44,44,186.85
409,1,44,44,315.65
410,1,44,44,187.72
411,1,44,44,190.86
