Data Number,Hour,Minute,Seconds,Data Value
712,1,40,26,16.14
713,1,40,26,26.33
714,1,40,26,65.94
715,1,40,26,75.65
716,1,40,26,75.61
717,1,40,27,76.47
718,1,40,27,75.10
719,1,40,27,75.10
720,1,40,27,8.88
721,1,40,27,75.63
722,1,40,27,5.45
723,1,40,27,76.06
724,1,40,27,75.94
725,1,40,27,76.47
726,1,40,27,13.69
727,1,40,27,75.51
728,1,40,27,5.45
729,1,40,27,76.04
730,1,40,27,74.79
731,1,40,27,76.81
732,1,40,27,12.55
733,1,40,27,8.88
734,1,40,27,75.63
735,1,40,27,47.49
736,1,40,27,75.51
737,1,40,27,8.78
738,1,40,27,60.61
739,1,40,27,75.63
740,1,40,27,76.03
741,1,40,27,75.19
742,1,40,27,75.07
743,1,40,27,5.44
744,1,40,27,48.50
745,1,40,27,75.53
746,1,40,27,9.45
747,1,40,27,77.23
748,1,40,27,75.61
749,1,40,27,75.94
750,1,40,27,75.10
751,1,40,27,8.78
752,1,40,27,79.44
753,1,40,27,75.20
754,1,40,27,75.20
755,1,40,27,5.45
756,1,40,27,10.17
757,1,40,27,76.49
758,1,40,28,75.20
759,1,40,28,75.96
760,1,40,28,15.68
761,1,40,28,65.38
762,1,40,28,74.79
763,1,40,28,8.76
764,1,40,28,74.79
765,1,40,28,76.06
766,1,40,28,74.69
767,1,40,28,7.15
768,1,40,28,22.48
769,1,40,28,73.93
770,1,40,28,66.44
771,1,40,28,76.49
772,1,40,28,65.24
773,1,40,28,75.63
774,1,40,28,12.55
775,1,40,28,75.61
776,1,40,28,75.10
777,1,40,28,8.88
778,1,40,28,76.06
779,1,40,28,75.22
780,1,40,28,75.63
781,1,40,28,42.88
782,1,40,28,76.04
783,1,40,28,75.20
784,1,40,28,74.36
785,1,40,28,75.61
786,1,40,28,0.00
787,1,40,29,10.89
788,1,40,29,11.15
789,1,40,29,8.44
790,1,40,29,7.05
791,1,40,29,7.41
792,1,40,29,0.00
793,1,40,30,6.19
794,1,40,30,5.32
795,1,40,30,0.00
796,1,40,31,4.72
797,1,40,31,5.11
798,1,40,31,0.00
799,1,40,31,6.50
800,1,40,31,6.95
801,1,40,31,6.53
802,1,40,31,6.19
803,1,40,31,0.00
804,1,40,32,5.27
805,1,40,32,0.00
806,1,40,33,4.49
807,1,40,33,4.49
808,1,40,33,4.39
809,1,40,33,4.80
810,1,40,33,0.00
811,1,40,34,5.27
812,1,40,34,5.28
813,1,40,34,0.00
814,1,40,34,8.73
815,1,40,34,9.66
816,1,40,34,0.00
817,1,40,35,9.96
818,1,40,35,9.66
819,1,40,35,9.57
820,1,40,35,2.83
821,1,40,35,14.32
822,1,40,35,15.07
823,1,40,35,15.97
824,1,40,35,6.00
825,1,40,35,1.15
826,1,40,35,10.07
827,1,40,35,8.49
828,1,40,35,7.97
829,1,40,35,8.08
830,1,40,35,0.00
831,1,40,36,7.05
832,1,40,36,7.05
833,1,40,36,7.05
834,1,40,36,7.46
835,1,40,36,7.46
836,1,40,36,7.48
837,1,40,36,7.12
838,1,40,36,7.51
839,1,40,36,7.07
840,1,40,36,7.48
841,1,40,36,0.00
842,1,40,37,6.24
843,1,40,37,6.65
844,1,40,37,6.29
845,1,40,37,6.19
846,1,40,37,6.59
847,1,40,37,7.10
848,1,40,37,6.24
849,1,40,37,0.00
850,1,40,38,5.57
851,1,40,38,5.57
852,1,40,38,0.00
853,1,40,39,5.57
854,1,40,39,5.57
855,1,40,39,5.47
856,1,40,39,5.57
857,1,40,39,5.57
858,1,40,39,5.47
859,1,40,39,5.59
860,1,40,39,5.47
861,1,40,39,5.47
862,1,40,39,5.47
863,1,40,39,5.47
864,1,40,39,5.49
865,1,40,39,0.00
866,1,40,40,5.47
867,1,40,40,6.35
868,1,40,40,6.35
869,1,40,40,6.35
870,1,40,40,5.47
871,1,40,40,5.57
872,1,40,40,5.57
873,1,40,40,6.45
874,1,40,40,0.00
875,1,40,41,5.57
876,1,40,41,5.57
877,1,40,41,0.00
878,1,40,41,5.57
879,1,40,41,5.57
880,1,40,41,5.57
881,1,40,41,5.47
882,1,40,41,5.47
883,1,40,41,5.57
884,1,40,41,5.59
885,1,40,41,5.57
886,1,40,41,5.49
887,1,40,41,0.00
888,1,40,42,5.57
889,1,40,42,5.57
890,1,40,42,0.00
891,1,40,43,5.57
892,1,40,43,5.57
893,1,40,43,5.57
894,1,40,43,5.57
895,1,40,43,5.47
896,1,40,43,5.47
897,1,40,43,0.00
898,1,40,44,6.35
899,1,40,44,6.35
900,1,40,44,0.00
901,1,40,45,5.99
902,1,40,45,5.99
903,1,40,45,5.88
904,1,40,45,5.88
905,1,40,45,5.88
906,1,40,45,5.88
907,1,40,45,0.00
908,1,40,45,5.47
909,1,40,45,5.47
910,1,40,45,5.37
911,1,40,45,5.37
912,1,40,45,0.00
913,1,40,46,5.99
914,1,40,46,5.88
915,1,40,46,0.00
916,1,40,47,5.57
917,1,40,47,0.00
918,1,40,48,10.12
919,1,40,48,10.58
920,1,40,48,12.21
921,1,40,48,12.02
922,1,40,48,2.85
923,1,40,48,315.77
924,1,40,48,315.75
925,1,40,48,188.22
926,1,40,48,317.07
927,1,40,48,213.69
928,1,40,48,258.16
929,1,40,48,183.81
930,1,40,48,315.80
931,1,40,48,315.80
932,1,40,48,185.10
933,1,40,48,183.81
934,1,40,48,65.75
935,1,40,48,185.15
936,1,40,48,292.89
937,1,40,48,183.85
938,1,40,48,182.96
939,1,40,48,315.80
940,1,40,48,317.45
941,1,40,48,276.97
942,1,40,48,256.43
943,1,40,49,182.94
944,1,40,49,88.60
945,1,40,49,315.80
946,1,40,49,315.78
947,1,40,49,315.82
948,1,40,49,67.98
949,1,40,49,82.87
950,1,40,49,86.50
951,1,40,49,0.00
952,1,40,50,227.91
953,1,40,50,316.66
954,1,40,50,238.40
955,1,40,50,183.35
956,1,40,50,315.80
957,1,40,50,316.16
958,1,40,50,271.33
959,1,40,50,197.29
960,1,40,50,207.14
961,1,40,50,315.68
962,1,40,50,190.49
963,1,40,50,243.65
964,1,40,50,183.83
965,1,40,50,184.28
966,1,40,50,183.81
967,1,40,50,89.80
968,1,40,50,315.75
969,1,40,50,315.77
970,1,40,50,187.81
971,1,40,50,202.80
972,1,40,50,287.91
973,1,40,50,261.33
974,1,40,50,315.39
975,1,40,50,183.83
976,1,40,50,316.66
977,1,40,50,317.98
978,1,40,51,87.77
979,1,40,51,315.77
980,1,40,51,184.24
981,1,40,51,54.67
982,1,40,51,305.30
983,1,40,51,183.35
984,1,40,51,316.23
985,1,40,51,316.69
986,1,40,51,315.78
987,1,40,51,183.42
988,1,40,51,187.48
989,1,40,51,318.29
990,1,40,51,183.83
991,1,40,51,67.98
992,1,40,51,315.77
993,1,40,51,315.71
994,1,40,51,183.38
995,1,40,51,315.77
996,1,40,51,208.20
997,1,40,51,74.23
998,1,40,51,183.42
999,1,40,51,183.37
1000,1,40,51,315.77
1001,1,40,51,315.75
1002,1,40,51,317.86
1003,1,40,51,239.59
1004,1,40,52,97.50
1005,1,40,52,203.69
1006,1,40,52,167.28
1007,1,40,52,86.06
1008,1,40,52,10.14
1009,1,40,52,316.57
1010,1,40,52,178.07
1011,1,40,52,167.25
1012,1,40,52,315.32
1013,1,40,52,18.90
1014,1,40,52,266.68
1015,1,40,52,167.73
1016,1,40,52,300.04
1017,1,40,52,315.35
1018,1,40,52,185.58
1019,1,40,52,234.39
1020,1,40,52,315.30
1021,1,40,52,91.48
1022,1,40,52,300.43
1023,1,40,52,167.25
1024,1,40,52,316.19
1025,1,40,52,315.82
1026,1,40,52,316.69
1027,1,40,52,167.23
1028,1,40,52,227.77
1029,1,40,52,315.78
1030,1,40,52,183.81
1031,1,40,53,315.82
1032,1,40,53,170.99
1033,1,40,53,167.73
1034,1,40,53,315.77
1035,1,40,53,262.43
1036,1,40,53,9.64
1037,1,40,53,190.90
1038,1,40,53,271.33
1039,1,40,53,166.29
1040,1,40,53,316.25
1041,1,40,53,315.37
1042,1,40,53,276.82
1043,1,40,53,13.53
1044,1,40,53,311.26
1045,1,40,53,166.84
1046,1,40,53,316.25
1047,1,40,53,206.26
1048,1,40,53,316.25
1049,1,40,53,308.72
1050,1,40,53,169.01
1051,1,40,53,315.78
1052,1,40,53,81.55
1053,1,40,53,166.84
1054,1,40,53,87.76
1055,1,40,53,315.75
1056,1,40,53,315.77
1057,1,40,53,166.75
1058,1,40,54,140.25
1059,1,40,54,167.26
1060,1,40,54,298.74
1061,1,40,54,166.84
1062,1,40,54,318.37
1063,1,40,54,166.85
1064,1,40,54,316.23
1065,1,40,54,167.64
1066,1,40,54,316.21
1067,1,40,54,288.51
1068,1,40,54,260.89
1069,1,40,54,87.76
1070,1,40,54,7.25
1071,1,40,54,247.06
1072,1,40,54,315.80
1073,1,40,54,315.70
1074,1,40,54,306.76
1075,1,40,54,208.39
1076,1,40,54,315.78
1077,1,40,54,168.60
1078,1,40,54,90.74
1079,1,40,54,315.82
1080,1,40,54,282.19
1081,1,40,54,86.92
1082,1,40,54,205.18
1083,1,40,54,269.46
1084,1,40,55,315.71
1085,1,40,55,290.56
1086,1,40,55,320.95
1087,1,40,55,317.53
1088,1,40,55,315.66
1089,1,40,55,167.26
1090,1,40,55,167.16
1091,1,40,55,57.35
1092,1,40,55,315.80
1093,1,40,55,158.43
1094,1,40,55,166.39
1095,1,40,55,236.52
1096,1,40,55,316.66
1097,1,40,55,186.11
1098,1,40,55,167.26
1099,1,40,55,243.70
1100,1,40,55,207.46
1101,1,40,55,87.76
1102,1,40,55,315.82
1103,1,40,55,317.96
1104,1,40,55,315.80
1105,1,40,55,315.65
1106,1,40,55,308.32
1107,1,40,55,179.51
1108,1,40,55,210.69
1109,1,40,55,317.53
1110,1,40,56,166.85
1111,1,40,56,316.54
1112,1,40,56,317.96
1113,1,40,56,166.39
1114,1,40,56,316.19
1115,1,40,56,86.23
1116,1,40,56,272.10
1117,1,40,56,316.23
1118,1,40,56,86.06
1119,1,40,56,315.77
1120,1,40,56,169.03
1121,1,40,56,166.84
1122,1,40,56,166.84
1123,1,40,56,249.50
1124,1,40,56,315.78
1125,1,40,56,214.03
1126,1,40,56,166.39
1127,1,40,56,315.70
1128,1,40,56,88.53
1129,1,40,56,240.34
1130,1,40,56,86.50
1131,1,40,56,317.12
1132,1,40,56,315.82
1133,1,40,56,315.78
1134,1,40,56,283.22
1135,1,40,56,315.80
1136,1,40,57,152.84
1137,1,40,57,167.61
1138,1,40,57,316.67
1139,1,40,57,166.82
1140,1,40,57,200.67
1141,1,40,57,316.57
1142,1,40,57,205.46
1143,1,40,57,317.02
1144,1,40,57,275.09
1145,1,40,57,198.89
1146,1,40,57,233.07
1147,1,40,57,296.92
1148,1,40,57,167.26
1149,1,40,57,315.77
1150,1,40,57,315.80
